cell_key,kernel_id,case_id,shape_and_dtype_json,baseline_origin,baseline_heuristic_name,post_heuristic_name,raw_default_normalized,post_heuristic_normalized,pretuned_reference_normalized,pretuned_reference_vs_post_heuristic,raw_default_latency_us,post_heuristic_latency_us,pretuned_reference_latency_us
on::helion.linear_attention_engine.chunk_bwd_dh_diag_fused::chunk_bwd_dh_diag_fused#1:B8_T1024_H8_D64,helion.linear_attention_engine.chunk_bwd_dh_diag_fused,chunk_bwd_dh_diag_fused#1:B8_T1024_H8_D64,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[64,16,64,64],""stride"":[65536,4096,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[64,16,64,64],""stride"":[65536,4096,64,1]},{""arg"":2,""literal"":null},{""arg"":3,""dtype"":""torch.float32"",""shape"":[64,64,64],""stride"":[4096,64,1]},{""arg"":4,""literal"":null},{""arg"":5,""literal"":false},{""arg"":6,""literal"":false},{""arg"":7,""literal"":false},{""arg"":8,""literal"":0.125}]",default_config,,triton_b200_formula_matmul,1.0,1.500982382976008,1.5039369230652886,1.0019684042416424,24.447999894618988,16.287999227643013,16.256000846624374
on::helion.linear_attention_engine.chunk_bwd_dh_diag_fused::chunk_bwd_dh_diag_fused#8:B4_T2048_H16_D128,helion.linear_attention_engine.chunk_bwd_dh_diag_fused,chunk_bwd_dh_diag_fused#8:B4_T2048_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[64,32,64,128],""stride"":[262144,8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[64,32,64,128],""stride"":[262144,8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[64,32,128],""stride"":[4096,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[64,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[64,32,64,128],""stride"":[262144,8192,128,1]},{""arg"":5,""literal"":true},{""arg"":6,""literal"":false},{""arg"":7,""literal"":true},{""arg"":8,""literal"":0.08838834764831843}]",default_config,,triton_b200_formula_matmul,1.0,1.4573088316814535,1.8212289906928227,1.2497206845246902,104.3199971318245,71.58400118350983,57.28000029921532
on::helion.linear_attention_engine.chunk_bwd_dh_diag_fused::chunk_bwd_dh_diag_fused#12:B2_T16384_H16_D128,helion.linear_attention_engine.chunk_bwd_dh_diag_fused,chunk_bwd_dh_diag_fused#12:B2_T16384_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[32,256,64,128],""stride"":[2097152,8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[32,256,64,128],""stride"":[2097152,8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[32,256],""stride"":[256,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[32,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[32,256,64],""stride"":[16384,64,1]},{""arg"":5,""literal"":true},{""arg"":6,""literal"":true},{""arg"":7,""literal"":false},{""arg"":8,""literal"":0.08838834764831843}]",default_config,,triton_b200_formula_matmul,1.0,2.0841297427022463,2.153673522727344,1.0333682585110697,460.57599782943726,220.99199891090393,213.85599672794342
on::helion.linear_attention_engine.chunk_bwd_dh_diag_fused::chunk_bwd_dh_diag_fused#4:B8_T2048_H32_D256,helion.linear_attention_engine.chunk_bwd_dh_diag_fused,chunk_bwd_dh_diag_fused#4:B8_T2048_H32_D256,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[256,32,64,256],""stride"":[524288,16384,256,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[256,32,64,256],""stride"":[524288,16384,256,1]},{""arg"":2,""literal"":null},{""arg"":3,""dtype"":""torch.float32"",""shape"":[256,256,256],""stride"":[65536,256,1]},{""arg"":4,""literal"":null},{""arg"":5,""literal"":false},{""arg"":6,""literal"":false},{""arg"":7,""literal"":false},{""arg"":8,""literal"":0.0625}]",default_config,,triton_b200_formula_matmul,1.0,2.012969288260279,2.6311594892753862,1.3071036426737448,1331.0719728469849,661.2480282783508,505.8879852294922
on::helion.linear_attention_engine.chunk_bwd_dh_diag_fused::chunk_bwd_dh_diag_fused#9:B1_T8192_H96_D128,helion.linear_attention_engine.chunk_bwd_dh_diag_fused,chunk_bwd_dh_diag_fused#9:B1_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[96,128,64,128],""stride"":[1048576,8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[96,128,64,128],""stride"":[1048576,8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[96,128,128],""stride"":[16384,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[96,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[96,128,64,128],""stride"":[1048576,8192,128,1]},{""arg"":5,""literal"":true},{""arg"":6,""literal"":false},{""arg"":7,""literal"":true},{""arg"":8,""literal"":0.08838834764831843}]",default_config,,triton_b200_formula_matmul,1.0,1.9168509329727452,2.5077087880053632,1.308244029240337,749.504029750824,391.0079896450043,298.880010843277
on::helion.linear_attention_engine.chunk_bwd_dk_delta_helion::chunk_bwd_dk_delta_helion#0:B8_T1024_H8_D64,helion.linear_attention_engine.chunk_bwd_dk_delta_helion,chunk_bwd_dk_delta_helion#0:B8_T1024_H8_D64,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[1024,64],""stride"":[64,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[1024,64,64],""stride"":[4096,64,1]}]",default_config,,triton_b200_multi_matmul,1.0,0.7874015314965641,0.9150326419429945,1.162091519181897,22.39999920129776,28.44800055027008,24.480000138282776
on::helion.linear_attention_engine.chunk_bwd_dk_delta_helion::chunk_bwd_dk_delta_helion#1:B4_T2048_H16_D128,helion.linear_attention_engine.chunk_bwd_dk_delta_helion,chunk_bwd_dk_delta_helion#1:B4_T2048_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[2048,64,64],""stride"":[4096,64,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[2048,64],""stride"":[64,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[2048,64,128],""stride"":[8192,128,1]}]",default_config,,triton_b200_multi_matmul,1.0,0.9653243810731865,1.0017411624519432,1.0377249161968445,55.23199960589409,57.21599981188774,55.135998874902725
on::helion.linear_attention_engine.chunk_bwd_dk_delta_helion::chunk_bwd_dk_delta_helion#2:B2_T16384_H16_D128,helion.linear_attention_engine.chunk_bwd_dk_delta_helion,chunk_bwd_dk_delta_helion#2:B2_T16384_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[8192,64],""stride"":[64,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[8192,64,128],""stride"":[8192,128,1]}]",default_config,,triton_b200_multi_matmul,1.0,0.952531673549589,1.1345898479022165,1.1911308352342673,163.7440025806427,171.90399765968323,144.31999623775482
on::helion.linear_attention_engine.chunk_bwd_dk_delta_helion::chunk_bwd_dk_delta_helion#3:B8_T2048_H32_D256,helion.linear_attention_engine.chunk_bwd_dk_delta_helion,chunk_bwd_dk_delta_helion#3:B8_T2048_H32_D256,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[8192,64],""stride"":[64,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[8192,64,256],""stride"":[16384,256,1]}]",default_config,,triton_b200_multi_matmul,1.0,0.6978266070544386,0.9936859782019816,1.423972614624685,307.20001459121704,440.2239918708801,309.1520071029663
on::helion.linear_attention_engine.chunk_bwd_dk_delta_helion::chunk_bwd_dk_delta_helion#4:B1_T8192_H96_D128,helion.linear_attention_engine.chunk_bwd_dk_delta_helion,chunk_bwd_dk_delta_helion#4:B1_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[12288,64,64],""stride"":[4096,64,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[12288,64],""stride"":[64,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[12288,64,128],""stride"":[8192,128,1]}]",default_config,,triton_b200_multi_matmul,1.0,0.9502712588337007,0.9584419128172363,1.0085982333018928,235.4239970445633,247.74399399757385,245.63199281692505
on::helion.linear_attention_engine.chunk_bwd_dqk_helion::chunk_bwd_dqk_helion#0:B8_T1024_H8_D64,helion.linear_attention_engine.chunk_bwd_dqk_helion,chunk_bwd_dqk_helion#0:B8_T1024_H8_D64,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":3,""literal"":null},{""arg"":4,""literal"":null},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":6,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":7,""dtype"":""torch.float32"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":8,""literal"":false},{""arg"":9,""literal"":0.125}]",default_config,,triton_b200_multi_matmul,1.0,1.5014692161280718,2.183760758881975,1.4544159383522821,49.056001007556915,32.67199918627739,22.463999688625336
on::helion.linear_attention_engine.chunk_bwd_dqk_helion::chunk_bwd_dqk_helion#1:B4_T2048_H16_D128,helion.linear_attention_engine.chunk_bwd_dqk_helion,chunk_bwd_dqk_helion#1:B4_T2048_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":3,""literal"":null},{""arg"":4,""literal"":null},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[2048,128,128],""stride"":[16384,128,1]},{""arg"":6,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":7,""dtype"":""torch.float32"",""shape"":[2048,128,128],""stride"":[16384,128,1]},{""arg"":8,""literal"":false},{""arg"":9,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,2.1764060351746095,3.030175848506753,1.3922842518967962,253.85600328445435,116.64000153541565,83.77599716186523
on::helion.linear_attention_engine.chunk_bwd_dqk_helion::chunk_bwd_dqk_helion#2:B2_T16384_H16_D128,helion.linear_attention_engine.chunk_bwd_dqk_helion,chunk_bwd_dqk_helion#2:B2_T16384_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":3,""literal"":null},{""arg"":4,""literal"":null},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[8192,128,128],""stride"":[16384,128,1]},{""arg"":6,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":7,""dtype"":""torch.float32"",""shape"":[8192,128,128],""stride"":[16384,128,1]},{""arg"":8,""literal"":false},{""arg"":9,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,2.3734691437531725,3.5232873369533815,1.4844462361040005,976.7680168151855,411.53600811958313,277.23200619220734
on::helion.linear_attention_engine.chunk_bwd_dqk_helion::chunk_bwd_dqk_helion#3:B8_T2048_H32_D256,helion.linear_attention_engine.chunk_bwd_dqk_helion,chunk_bwd_dqk_helion#3:B8_T2048_H32_D256,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":3,""literal"":null},{""arg"":4,""literal"":null},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[8192,256,256],""stride"":[65536,256,1]},{""arg"":6,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":7,""dtype"":""torch.float32"",""shape"":[8192,256,256],""stride"":[65536,256,1]},{""arg"":8,""literal"":false},{""arg"":9,""literal"":0.0625}]",default_config,,triton_b200_multi_matmul,1.0,2.5597653873545023,2.932122659992186,1.1454653908819792,3386.672019958496,1323.0400085449219,1155.023992061615
on::helion.linear_attention_engine.chunk_bwd_dqk_helion::chunk_bwd_dqk_helion#4:B1_T8192_H96_D128,helion.linear_attention_engine.chunk_bwd_dqk_helion,chunk_bwd_dqk_helion#4:B1_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":3,""literal"":null},{""arg"":4,""literal"":null},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[12288,128,128],""stride"":[16384,128,1]},{""arg"":6,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":7,""dtype"":""torch.float32"",""shape"":[12288,128,128],""stride"":[16384,128,1]},{""arg"":8,""literal"":false},{""arg"":9,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,2.3902304969119768,3.525991910382665,1.4751681542587707,1458.575963973999,610.2239787578583,413.6640131473541
on::helion.linear_attention_engine.chunk_bwd_dqkg_scalar_helion::chunk_bwd_dqkg_scalar_helion#0:B8_T1024_H8_D64,helion.linear_attention_engine.chunk_bwd_dqkg_scalar_helion,chunk_bwd_dqkg_scalar_helion#0:B8_T1024_H8_D64,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[1024,64],""stride"":[64,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":6,""dtype"":""torch.float32"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":7,""dtype"":""torch.float32"",""shape"":[1024],""stride"":[1]},{""arg"":8,""literal"":false},{""arg"":9,""literal"":false},{""arg"":10,""literal"":0.125}]",default_config,,triton_b200_multi_matmul,1.0,1.3365672178613774,2.1500600489237836,1.6086434114133554,57.312000542879105,42.87999868392944,26.655999943614006
on::helion.linear_attention_engine.chunk_bwd_dqkg_scalar_helion::chunk_bwd_dqkg_scalar_helion#7:B4_T2048_H16_D128,helion.linear_attention_engine.chunk_bwd_dqkg_scalar_helion,chunk_bwd_dqkg_scalar_helion#7:B4_T2048_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[2048,128,128],""stride"":[16384,128,1]},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":6,""dtype"":""torch.float32"",""shape"":[2048,128,128],""stride"":[16384,128,1]},{""arg"":7,""literal"":null},{""arg"":8,""literal"":true},{""arg"":9,""literal"":true},{""arg"":10,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,1.5529682993949203,1.7619696951668844,1.1345818815834146,454.5600116252899,292.7039861679077,257.9840123653412
on::helion.linear_attention_engine.chunk_bwd_dqkg_scalar_helion::chunk_bwd_dqkg_scalar_helion#2:B2_T16384_H16_D128,helion.linear_attention_engine.chunk_bwd_dqkg_scalar_helion,chunk_bwd_dqkg_scalar_helion#2:B2_T16384_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[8192,64],""stride"":[64,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8192,128,128],""stride"":[16384,128,1]},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":6,""dtype"":""torch.float32"",""shape"":[8192,128,128],""stride"":[16384,128,1]},{""arg"":7,""dtype"":""torch.float32"",""shape"":[8192],""stride"":[1]},{""arg"":8,""literal"":false},{""arg"":9,""literal"":false},{""arg"":10,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,2.4094126096279624,2.8992229046223583,1.2032903343483488,1122.2079992294312,465.7599925994873,387.07199692726135
on::helion.linear_attention_engine.chunk_bwd_dqkg_scalar_helion::chunk_bwd_dqkg_scalar_helion#9:B8_T2048_H32_D256,helion.linear_attention_engine.chunk_bwd_dqkg_scalar_helion,chunk_bwd_dqkg_scalar_helion#9:B8_T2048_H32_D256,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8192,256,256],""stride"":[65536,256,1]},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":6,""dtype"":""torch.float32"",""shape"":[8192,256,256],""stride"":[65536,256,1]},{""arg"":7,""literal"":null},{""arg"":8,""literal"":true},{""arg"":9,""literal"":true},{""arg"":10,""literal"":0.0625}]",default_config,,triton_b200_multi_matmul,1.0,2.1654996374769415,2.3992431913577894,1.1079397797328594,5681.023836135864,2623.4240531921387,2367.8399324417114
on::helion.linear_attention_engine.chunk_bwd_dqkg_scalar_helion::chunk_bwd_dqkg_scalar_helion#4:B1_T8192_H96_D128,helion.linear_attention_engine.chunk_bwd_dqkg_scalar_helion,chunk_bwd_dqkg_scalar_helion#4:B1_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[12288,64],""stride"":[64,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[12288,128,128],""stride"":[16384,128,1]},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":6,""dtype"":""torch.float32"",""shape"":[12288,128,128],""stride"":[16384,128,1]},{""arg"":7,""dtype"":""torch.float32"",""shape"":[12288],""stride"":[1]},{""arg"":8,""literal"":false},{""arg"":9,""literal"":false},{""arg"":10,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,2.4331953291376247,2.9950768760959794,1.2309233213749007,1674.2719411849976,688.0959868431091,559.008002281189
